SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-10-2022,Condo/Co-op,74-5618 Palani Rd Unit A5,Kailua-kona,HI,96740,100000,1.0,1.0,Kona Industrial Subdivision,480.0,,1969.0,,208.0,508.0,Sold,,,https://www.redfin.com/HI/Kailua-Kona/74-5618-Palani-Rd-96740/unit-A5/home/79162837,HI Information Service,665375.0,N,Y,19.6437875,-155.9961953
PAST SALE,October-6-2022,Condo/Co-op,85-200 Ala Hema St Unit B,Waianae,HI,96792,100000,3.0,1.5,Waianae,951.0,1505.0,1974.0,,105.0,225.0,Sold,,,https://www.redfin.com/HI/Waianae/85-200-Ala-Hema-St-96792/unit-B/home/178969379,HiCentral MLS,202206467.0,N,Y,21.4519908,-158.188736
PAST SALE,September-12-2022,Vacant Land,Maunaleo Pl,Volcano,HI,96718,100000,,,Volcano Golf & Country Club Estates V,,15345.0,,,,,Sold,,,https://www.redfin.com/HI/VOLCANO/MAUNALEO-PL-96785/home/88391856,HI Information Service,664788.0,N,Y,19.438825,-155.279187
PAST SALE,October-16-2022,Condo/Co-op,235 Liliuokalani Ave #132,Honolulu,HI,96815,100000,0.0,1.0,Waikiki,323.0,13547.0,1960.0,,310.0,486.0,Sold,,,https://www.redfin.com/HI/Honolulu/235-Liliuokalani-Ave-96815/unit-132/home/63828861,HiCentral MLS,202219463.0,N,Y,21.2760347,-157.8213268
PAST SALE,August-30-2022,Condo/Co-op,85-933 Bayview St #214,Waianae,HI,96792,120000,0.0,1.0,Waianae,290.0,17206.0,1961.0,,414.0,344.0,Sold,,,https://www.redfin.com/HI/Waianae/85-933-Bayview-St-96792/unit-214/home/88565484,HiCentral MLS,202206054.0,N,Y,21.4437476,-158.1885552
PAST SALE,October-21-2022,Vacant Land,87-417 Kaohe Rd,Captain Cook,HI,96704,120000,,,Kona Paradise,,15154.0,,,,,Sold,,,https://www.redfin.com/HI/Captain-Cook/87-441-Kaohe-Rd-96704/home/63857335,HI Information Service,650251.0,N,Y,19.3147283,-155.877268
PAST SALE,October-18-2022,Condo/Co-op,1720 Ala Moana Blvd Unit 1001B,Honolulu,HI,96815,121000,1.0,1.0,Waikiki,513.0,,1961.0,,236.0,707.0,Sold,,,https://www.redfin.com/HI/Honolulu/1720-Ala-Moana-Blvd-96815/unit-1001B/home/91475018,HiCentral MLS,202218890.0,N,Y,21.2860695,-157.838888
PAST SALE,October-31-2022,Vacant Land,89-804 Lani Kona Rd,Captain Cook,HI,96704,120000,,,Lani - Kona Subdivision,,47872.0,,,,,Sold,,,https://www.redfin.com/HI/Captain-Cook/89-804-Lani-Kona-Rd-96704/home/178310960,HI Information Service,662954.0,N,Y,19.1978561,-155.8614944
PAST SALE,October-19-2022,Single Family Residential,16-1424 Opeapea Rd (road 7),Mountain View,HI,96771,120500,1.0,1.0,Hawaiian Acres,256.0,130680.0,2016.0,,471.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/16-1424-Opeapea-Rd-road-7-96771/home/181736713,HI Information Service,664981.0,N,Y,19.54727358,-155.05252081
PAST SALE,September-19-2022,Condo/Co-op,111 Kahului Beach Rd Unit A125,Kahului,HI,96732,135000,2.0,1.5,Kahului,787.0,327266.0,,,172.0,585.0,Sold,,,https://www.redfin.com/HI/Kahului/111-Kahului-Beach-Rd-96732/unit-A125/home/71712662,RAM MLS,396979.0,N,Y,20.8911039,-156.4749077
PAST SALE,October-11-2022,Vacant Land,Road 8 (moho),Mountain View,HI,96771,135000,,,Hawaiian Acres,,261360.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Road-8-moho-96771/home/149521826,HI Information Service,664710.0,N,Y,19.53036013,-155.03306142
PAST SALE,September-16-2022,Single Family Residential,95-5557 Nahele St,Naalehu,HI,96772,135000,3.0,1.0,Naalehu Subdivision,2448.0,5820.0,1943.0,,55.0,,Sold,,,https://www.redfin.com/HI/Naalehu/95-5557-Nahele-St-96772/home/88438098,HI Information Service,661160.0,N,Y,19.0641155,-155.5824126
PAST SALE,August-30-2022,Condo/Co-op,85-933 Bayview St #214,Waianae,HI,96792,120000,0.0,1.0,Waianae,290.0,17206.0,1961.0,,414.0,344.0,Sold,,,https://www.redfin.com/HI/Waianae/85-933-Bayview-St-96792/unit-214/home/88565484,HiCentral MLS,202206054.0,N,Y,21.4437476,-158.1885552
PAST SALE,October-21-2022,Vacant Land,87-417 Kaohe Rd,Captain Cook,HI,96704,120000,,,Kona Paradise,,15154.0,,,,,Sold,,,https://www.redfin.com/HI/Captain-Cook/87-441-Kaohe-Rd-96704/home/63857335,HI Information Service,650251.0,N,Y,19.3147283,-155.877268
PAST SALE,October-31-2022,Vacant Land,89-804 Lani Kona Rd,Captain Cook,HI,96704,120000,,,Lani - Kona Subdivision,,47872.0,,,,,Sold,,,https://www.redfin.com/HI/Captain-Cook/89-804-Lani-Kona-Rd-96704/home/178310960,HI Information Service,662954.0,N,Y,19.1978561,-155.8614944
PAST SALE,September-2-2022,Vacant Land,Seadrift Rd,Pahoa,HI,96778,8000,,,Nanawale Estates Subdivision,,8040.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/SEADRIFT-RD-96778/home/88396058,HI Information Service,656509.0,N,Y,19.499879,-154.916744
PAST SALE,September-2-2022,Vacant Land,14-3444 Seadrift Rd,Pahoa,HI,96778,8000,,,Nanawale Estates Subdivision,,8040.0,,,,,Sold,,,https://www.redfin.com/HI/Pahoa/14-3444-Seadrift-Rd-96778/home/88396059,HI Information Service,656508.0,N,Y,19.499792,-154.916572
PAST SALE,September-8-2022,Vacant Land,11-3181 Pa Alii St,Volcano,HI,96785,26000,,,Royal Hawaiian Estates,,10000.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-3181-Pa-Alii-ST-96785/home/180873829,HI Information Service,664365.0,N,Y,19.45011639,-155.18533691
PAST SALE,September-22-2022,Vacant Land,Apuakehau Rd,Volcano,HI,96785,40000,,,Fern Forest Vacation Estates,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Apuakehau-Rd-96785/home/79214227,HI Information Service,651401.0,N,Y,19.47266645,-155.11973665
PAST SALE,September-9-2022,Vacant Land,Seadrift Rd,Pahoa,HI,96778,9000,,,Nanawale Estates Subdivision,,8040.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/SEADRIFT-RD-96778/home/88441660,HI Information Service,664029.0,N,Y,19.497456,-154.907137
PAST SALE,October-20-2022,Vacant Land,N Au St,Pahoa,HI,96778,18500,,,Hawaiian Beaches Subdivision,,16556.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/AU-ST-96778/home/79175868,HI Information Service,664778.0,N,Y,19.533308,-154.921558
PAST SALE,August-25-2022,Vacant Land,Ahiukau St,Mountain View,HI,96771,18000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Ahiukau-St-96771/home/179470969,HI Information Service,663768.0,N,Y,19.47570729,-155.08940599
PAST SALE,August-31-2022,Vacant Land,Haumalu St,Volcano,HI,96785,15000,,,Pacific Paradise Mountain View Manor,,8341.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Haumalu-St-96785/home/79170749,HI Information Service,664475.0,N,Y,19.54101804,-155.14386241
PAST SALE,October-17-2022,Vacant Land,Hinuhinu St,Volcano,HI,96785,12500,,,Pacific Paradise Mountain View Manor,,8341.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Hinuhinu-St-96785/home/145182739,HI Information Service,664901.0,N,Y,19.53986839,-155.14470387
PAST SALE,October-4-2022,Vacant Land,11-3051 Anuhea St,Volcano,HI,96785,51000,,,Royal Hawaiian Estates,,36801.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-3051-Anuhea-St-96785/home/148315275,HI Information Service,664399.0,N,Y,19.44724989,-155.17865105
PAST SALE,September-2-2022,Vacant Land,Road 11,Volcano,HI,96785,12500,,,Glenwood Gardens Aka Orchid Isle Estates,,12005.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Road-11-96785/home/169655249,HI Information Service,662803.0,N,Y,19.50152095,-155.15637415
PAST SALE,September-28-2022,Vacant Land,Puolani St,Volcano,HI,96785,23000,,,Royal Hawaiian Estates,,10000.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Puolani-St-96778/Lot/home/79237951,HI Information Service,658560.0,N,Y,19.44124879,-155.19703593
PAST SALE,September-13-2022,Vacant Land,11-3268 Ala Naulani Rd,Volcano,HI,96785,26500,,,Fern Forest Vacation Estates,,130811.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-3268-Ala-Naulani-RD-96785/home/180791687,HI Information Service,662561.0,N,Y,19.49895542,-155.11636023
PAST SALE,August-17-2022,Vacant Land,Ohia Ave,Mountain View,HI,96771,22500,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Ohia-Ave-96771/home/179471047,HI Information Service,657402.0,N,Y,19.4992044,-155.11317025
PAST SALE,September-29-2022,Vacant Land,Pilo St,Mountian View,HI,96771,18000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Pilo-St-96771/home/79172190,HI Information Service,663769.0,N,Y,19.47651458,-155.08989974
PAST SALE,September-8-2022,Vacant Land,Punahele Ave,Mountain View,HI,96771,22000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Punahele-Ave-96771/home/79176719,HI Information Service,657615.0,N,Y,19.48272373,-155.09497512
PAST SALE,September-27-2022,Vacant Land,Naia St,Mountain View,HI,96771,19000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Naia-St-96771/home/147484967,HI Information Service,662505.0,N,Y,19.47987264,-155.09197489
PAST SALE,September-30-2022,Vacant Land,11-2069 Omeka Rd,Volcano,HI,96785,30000,,,Fern Forest Vacation Estates,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-2069-Omeka-Rd-96785/home/148283417,HI Information Service,664220.0,N,Y,19.48252105,-155.11815419
PAST SALE,October-28-2022,Vacant Land,11-1811 Kaimana St,Mountain View,HI,96771,22500,,,Hawaii's Eden Roc Estates,,43560.0,,,,5.0,Sold,,,https://www.redfin.com/HI/Mountain-View/11-1811-Kaimana-St-96771/home/178447162,HI Information Service,659323.0,N,Y,19.4867301,-155.1000792
PAST SALE,September-12-2022,Vacant Land,Road 6,Volcano,HI,96785,15000,,,Aloha Estates Subdivision,,12005.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/6th-St-96785/home/64007942,HI Information Service,661959.0,N,Y,19.51607393,-155.144907
PAST SALE,,Condo/Co-op,85-175 Farrington Hwy Unit C141,Waianae,HI,96792,87000,,1.0,,361.0,,1974.0,,241.0,,,,,https://www.redfin.com/HI/Waianae/85-175-Farrington-Hwy-96792/unit-C141/home/88565599,,,N,Y,21.4574669,-158.2025985
PAST SALE,October-27-2022,Vacant Land,11-2683 Makoa Rd Lot 17,Volcano,HI,96785,34500,,,Fern Forest Vacation Estates,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-2683-Makoa-RD-96785/unit-17/home/182122473,HI Information Service,665728.0,N,Y,19.44628779,-155.14731158
PAST SALE,November-3-2022,Vacant Land,Maliekai St,Mountain View,HI,96771,23000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Maliekai-St-96771/home/180261235,HI Information Service,662188.0,N,Y,19.49702139,-155.10415999
PAST SALE,September-15-2022,Vacant Land,11-1871 Ahi Ave,Mountain View,HI,96771,12500,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/11-1871-Ahi-St-96771/home/166603326,HI Information Service,663032.0,N,Y,19.495041,-155.1099762
PAST SALE,August-17-2022,Vacant Land,Maleikai St,Mountain View,HI,96771,24000,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Maleikai-ST-96771/home/179470960,HI Information Service,659301.0,N,Y,19.49506246,-155.1055936
PAST SALE,October-3-2022,Vacant Land,Alani Dr,Mountain View,HI,96771,20600,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Alani-St-96771/Lot/home/79223916,HI Information Service,701010.0,N,Y,19.49266744,-155.09971499
PAST SALE,October-28-2022,Vacant Land,Menpachi St,Mountain View,HI,96771,44500,,,Hawaii's Eden Roc Estates,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/Menpachi-St-96771/home/179471045,HI Information Service,664380.0,N,Y,19.49025976,-155.10000009
PAST SALE,November-9-2022,Vacant Land,11-3205 Lehua St,Mountain View,HI,96771,42500,,,Fern Acres,,87120.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/113205-Lehua-St-96771/home/180872236,HI Information Service,664260.0,N,Y,19.5146268,-155.0789024
PAST SALE,August-24-2022,Vacant Land,16-1084 Opeapea Rd,Mountain View,HI,96771,55555,0.0,,Hawaiian Acres,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/16-1084-Opeapea-RD-96771/home/180583771,HiCentral MLS,202213009.0,N,Y,19.5247456,-155.155121
PAST SALE,November-7-2022,Vacant Land,11-3174 Plumeria St,Mountain View,HI,96771,48000,,,Fern Acres,,87120.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/113174-Plumeria-St-96771/home/180591689,HI Information Service,663931.0,N,Y,19.5160685,-155.0717568
PAST SALE,October-21-2022,Vacant Land,18-4123 Hinuhinu St,Volcano,HI,96785,14000,,,Pacific Paradise Mountain View Manor,,8346.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/18-4123-Hinu-Hinu-St-96785/home/181332163,HI Information Service,664898.0,N,Y,19.5360116,-155.1411958
PAST SALE,October-7-2022,Vacant Land,Kahaualea Rd,Volcano,HI,96785,55000,,,Fern Forest Vacation Estates,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Kahaualea-Rd-96778/home/79164117,HI Information Service,662278.0,N,Y,19.43605692,-155.16647485
PAST SALE,August-22-2022,Single Family Residential,11-3119 Alii Koa St,Volcano,HI,96785,75000,,,Royal Hawaiian Estates,,18648.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-3119-Alii-Koa-ST-96785/home/171111144,HI Information Service,654148.0,N,Y,19.44827764,-155.19130481
PAST SALE,October-3-2022,Vacant Land,Noeula Rd,Volcano,HI,96785,34000,,,Fern Forest Vacation Estates,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Noeula-RD-96785/home/180423770,HI Information Service,663641.0,N,Y,19.43875429,-155.15509201
PAST SALE,October-7-2022,Vacant Land,HAWAIIAN ORCHID Is,Volcano,HI,96785,80250,,,Hawaiian Orchid Island Estate,,164308.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/HAWAIIAN-ORCHID-IS-Unknown/home/178809007,HI Information Service,661378.0,N,Y,19.44341924,-155.17630857
PAST SALE,October-31-2022,Vacant Land,18-4119 Mauna Kea Dr,Volcano,HI,96785,20000,,,Aloha Estates Subdivision,,14574.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/18-4119-Mauna-Kea-DR-96785/home/182092630,HI Information Service,660112.0,N,Y,19.52069729,-155.1455159
PAST SALE,October-7-2022,Vacant Land,25th Ave (okika),Keaau,HI,96749,77500,,,Hawaiian Paradise Park,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Keaau/25th-Ave-96749/home/147276076,HI Information Service,662693.0,N,Y,19.56391938,-154.97251073
PAST SALE,September-28-2022,Vacant Land,52 Wilder Rd,Hilo,HI,96720,85000,,,Kaumana Houselots,,7867.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/52-S-Wilder-Rd-96720/home/88415824,HI Information Service,664270.0,N,Y,19.684125,-155.142011
PAST SALE,October-3-2022,Vacant Land,Brookover St,Kurtistown,HI,96760,12000,,,Tiki Gardens,,8100.0,,,,,Sold,,,https://www.redfin.com/HI/Kurtistown/Brookover-St-96760/home/79187798,HI Information Service,660765.0,N,Y,19.53659083,-155.00007494
PAST SALE,September-19-2022,Vacant Land,Plumeria Rd,Pahoa,HI,96778,8888,,,Nanawale Estates Subdivision,,8040.0,,,,8.0,Sold,,,https://www.redfin.com/HI/Unknown/Plumeria-Rd-96778/home/148233258,HI Information Service,658331.0,N,Y,19.51184351,-154.9132854
PAST SALE,October-28-2022,Vacant Land,S Lai St,Pahoa,HI,96778,19000,,,Hawaiian Shores Recreational Estates,,15077.0,,,,32.0,Sold,,,https://www.redfin.com/HI/PAHOA/S-LAI-ST-96778/home/88442802,HI Information Service,665137.0,N,Y,19.540455,-154.90539
PAST SALE,November-1-2022,Vacant Land,S Kahala St,Pahoa,HI,96778,25000,,,Hawaiian Shores Recreational Estates,,17710.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/S-KAHALA-ST-96778/home/88401725,HI Information Service,665102.0,N,Y,19.537296,-154.904226
PAST SALE,September-23-2022,Vacant Land,25-131 Ua Nahele St,Hilo,HI,96720,92000,,,Kaumana City Subdivision,,7661.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/25-131-Ua-Nahele-St-96720/home/179271371,HI Information Service,661375.0,N,Y,19.685196,-155.183803
PAST SALE,October-10-2022,Vacant Land,16-2098 Macadamia Dr,Pahoa,HI,96778,39000,,,Ainaloa,,12000.0,,,,,Sold,,,https://www.redfin.com/HI/Kurtistown/16-2098-Macadamia-Dr-96760/home/148280219,HI Information Service,664818.0,N,Y,19.53104496,-154.98153503
PAST SALE,October-30-2022,Condo/Co-op,87-118 Helelua St Unit B201,Waianae,HI,96792,63000,2.0,1.0,Maili,666.0,217800.0,1975.0,,95.0,500.0,Sold,,,https://www.redfin.com/HI/Waianae/87-118-Helelua-St-96792/unit-B201/home/63761085,HiCentral MLS,202218872.0,N,Y,21.385788,-158.148397
PAST SALE,October-21-2022,Vacant Land,12-538 Diamond Head Dr,Pahoa,HI,96778,19000,,,Black Sand Beach,,7539.0,,,,,Sold,,,https://www.redfin.com/HI/Pahoa/12-Diamond-Head-Dr-96778/home/148280861,HI Information Service,664762.0,N,Y,19.4147341,-154.9644596
PAST SALE,August-18-2022,Vacant Land,Molokai St,Pahoa,HI,96778,9000,,,Black Sand Beach,,8455.0,,,,,Sold,,,https://www.redfin.com/HI/Unknown/Molokai-St-96778/home/179470920,HI Information Service,662465.0,N,Y,19.41202105,-154.9647584
PAST SALE,October-7-2022,Vacant Land,28th Ave (poha),Keaau,HI,96749,55000,,,Hawaiian Paradise Park,,43560.0,,,,,Sold,,,https://www.redfin.com/HI/Hawaiian-Paradise-Park/Unknown-96749/home/178975041,HI Information Service,660150.0,N,Y,19.55289482,-154.96980471
PAST SALE,October-31-2022,Vacant Land,Forest Rd,Pahoa,HI,96778,12500,,,Nanawale Estates Subdivision,,9359.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/FOREST-RD-96778/home/88396171,HI Information Service,663260.0,N,Y,19.493261,-154.916548
PAST SALE,September-8-2022,Single Family Residential,14-3537 Pikake Rd,Pahoa,HI,96778,39000,2.0,1.0,Nanawale Estates Subdivision,816.0,8040.0,1978.0,,48.0,,Sold,,,https://www.redfin.com/HI/Pahoa/14-3537-Pikake-Rd-96778/home/148300473,HI Information Service,656863.0,N,Y,19.5058346,-154.9052627
PAST SALE,September-29-2022,Vacant Land,N Leilani Blvd,Pahoa,HI,96778,20000,,,Leilani Estates,,43560.0,,,,10.0,Sold,,,https://www.redfin.com/HI/Unknown/Leilani-Ave-96778/home/63896458,HI Information Service,661702.0,N,Y,19.46634012,-154.9313668
PAST SALE,August-29-2022,Vacant Land,16-1683 Io Kea Rd (road 4),Mountain View,HI,96771,77500,,,Hawaiian Acres,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/16-1683-Io-Kea-Rd-road-4-96771/home/180551652,HI Information Service,700902.0,N,Y,19.52568128,-155.05428236
PAST SALE,October-17-2022,Vacant Land,16-2077 Ao Rd (road 2),Mountain View,HI,96771,15000,,,Hawaiian Acres,,130680.0,,,,,Sold,,,https://www.redfin.com/HI/Mountain-View/16-2077-Ao-Rd-road-2-96771/home/178973413,HI Information Service,660663.0,N,Y,19.49730668,-155.04898571
PAST SALE,August-24-2022,Vacant Land,Rainbow Dr,Pahoa,HI,96778,45000,,,Ainaloa,,12000.0,,,,,Sold,,,https://www.redfin.com/HI/Ainaloa/Rainbow-Dr-96778/home/79165552,HI Information Service,663329.0,N,Y,19.51657636,-154.99286366
PAST SALE,October-6-2022,Vacant Land,S Puni Mauka Lp,Pahoa,HI,96778,19500,,,Hawaiian Shores Subdivision,,15077.0,,,,,Sold,,,https://www.redfin.com/HI/Hawaiian-Beaches/Puni-Mauka-Loop-S-96778/home/148291739,HI Information Service,653446.0,N,Y,19.53453802,-154.9124208
PAST SALE,August-22-2022,Single Family Residential,14-3424 Nanawale Blvd,Pahoa,HI,96778,67000,3.0,2.0,Nanawale Estates Subdivision,956.0,8040.0,1975.0,,70.0,,Sold,,,https://www.redfin.com/HI/Pahoa/14-3424-Nanawale-Blvd-96778/home/88396279,HI Information Service,664210.0,N,Y,19.4948448,-154.9187656
PAST SALE,November-2-2022,Vacant Land,Leisure Ln,Pahoa,HI,96778,7000,,,Nanawale Estates Subdivision,,8669.0,,,,,Sold,,,https://www.redfin.com/HI/PAHOA/LEISURE-LN-96778/home/88441857,HI Information Service,665632.0,N,Y,19.493906,-154.918696
PAST SALE,October-17-2022,Vacant Land,Akanikolea St,Pahoa,HI,96778,60000,,,Kalapana Sea View Estates,,7750.0,,,,,Sold,,,https://www.redfin.com/HI/Unknown/Akanikolea-St-96778/home/148034079,HI Information Service,663177.0,N,Y,19.40755776,-154.92292967
PAST SALE,October-17-2022,Vacant Land,12-221 Pohakupele Lp,Pahoa,HI,96778,47000,,,Kalapana Sea View Estates,,8702.0,,,,4.0,Sold,,,https://www.redfin.com/HI/Pahoa/12-204-E-Pohakupele-Loop-96778/home/179986024,HI Information Service,663000.0,N,Y,19.4082138,-154.9234741
PAST SALE,September-14-2022,Vacant Land,12-136 Mapuana Ave,Pahoa,HI,96778,50000,,,Kalapana Sea View Estates,,8000.0,,,,,Sold,,,https://www.redfin.com/HI/Pahoa/12-136-Mapuana-Ave-96778/home/176277764,HI Information Service,663788.0,N,Y,19.402053,-154.920635
PAST SALE,October-9-2022,Condo/Co-op,1188 Bishop St #2609,Honolulu,HI,96813,58000,0.0,1.0,Downtown,395.0,31886.0,1981.0,,147.0,462.0,Sold,,,https://www.redfin.com/HI/Honolulu/1188-Bishop-St-96813/unit-2609/home/180789166,HiCentral MLS,202214583.0,N,Y,21.3105731,-157.859051
PAST SALE,October-25-2022,Condo/Co-op,1188 Bishop St #3403,Honolulu,HI,96813,52500,1.0,1.0,Downtown,410.0,31886.0,1981.0,,128.0,479.0,Sold,,,https://www.redfin.com/HI/Honolulu/1188-Bishop-St-96813/unit-3403/home/181080023,HiCentral MLS,202216414.0,N,Y,21.3105731,-157.859051
PAST SALE,October-12-2022,Condo/Co-op,60 N Beretania St Unit Parking Stall 21,Honolulu,HI,96817,45000,0.0,,Chinatown,,74488.0,1982.0,,,,Sold,,,https://www.redfin.com/HI/Honolulu/60-N-Beretania-St-96817/unit-Parking-Stall-21/home/181079526,HiCentral MLS,202216770.0,N,Y,21.3133333,-157.8605359
PAST SALE,August-30-2022,Condo/Co-op,600 Queen St Unit C2106,Honolulu,HI,96813,53500,0.0,,Kakaako,,,2008.0,,,,Sold,,,https://www.redfin.com/HI/Honolulu/600-Queen-St-96813/unit-C2106/home/178256184,HiCentral MLS,202202614.0,N,Y,21.3021596,-157.8573045
PAST SALE,October-4-2022,Condo/Co-op,1188 Bishop St #2003,Honolulu,HI,96813,52000,1.0,1.0,Downtown,410.0,31886.0,1981.0,,127.0,479.0,Sold,,,https://www.redfin.com/HI/Honolulu/1188-Bishop-St-96813/unit-2003/home/103981460,HiCentral MLS,202216175.0,N,Y,21.3106261,-157.8592065
PAST SALE,November-8-2022,Condo/Co-op,1188 Bishop St #910,Honolulu,HI,96813,53000,0.0,1.0,Downtown,410.0,31886.0,1981.0,,129.0,480.0,Sold,,,https://www.redfin.com/HI/Honolulu/1188-Bishop-St-96813/unit-910/home/63818149,HiCentral MLS,202216156.0,N,Y,21.3106261,-157.8592065
PAST SALE,October-14-2022,Vacant Land,11-3245 Pa Alii St,Volcano,HI,96785,60000,,,Royal Hawaiian Estates,,31500.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/11-3245-Pa-Alii-ST-96785/home/181975282,HI Information Service,701044.0,N,Y,19.44870848,-155.18985864
PAST SALE,November-10-2022,Condo/Co-op,74-5618 Palani Rd Unit A5,Kailua-kona,HI,96740,100000,1.0,1.0,Kona Industrial Subdivision,480.0,,1969.0,,208.0,508.0,Sold,,,https://www.redfin.com/HI/Kailua-Kona/74-5618-Palani-Rd-96740/unit-A5/home/79162837,HI Information Service,665375.0,N,Y,19.6437875,-155.9961953
PAST SALE,September-2-2022,Single Family Residential,8 Road 11,Volcano,HI,96785,70000,1.0,1.0,Glenwood Gardens Aka Orchid Isle Estates,400.0,12001.0,2020.0,,175.0,,Sold,,,https://www.redfin.com/HI/Volcano/8-Road-11-96785/home/180789170,HI Information Service,664256.0,N,Y,19.49744063,-155.15718547
